Entity1_id,Entity1_name,Entity1_type,Entity2_id,Entity2_name,Entity2_type,Evidence,Association,PK,PD,PMIDs,,,,,,
PA447216,Schizophrenia,Disease,PA134982275,HRH4,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23422377,,,,,
PA447216,Schizophrenia,Disease,PA134984780,CERKL,Gene,VariantAnnotation,associated,,PD,18521091,,,,,,
PA447216,Schizophrenia,Disease,PA162396840,NALCN,Gene,VariantAnnotation,associated,,PD,22920393,,,,,,
PA447216,Schizophrenia,Disease,PA162397442,NEFM,Gene,VariantAnnotation,associated,,PD,16734940,,,,,,
PA447216,Schizophrenia,Disease,PA162409715,ZFP91-CNTF,Gene,VariantAnnotation,associated,,PD,18303965,,,,,,
PA447216,Schizophrenia,Disease,PA162410599,ZNF804A,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21892778,,,,,
PA447216,Schizophrenia,Disease,PA165429121,SKOR2,Gene,VariantAnnotation,associated,,PD,22920393,,,,,,
PA447216,Schizophrenia,Disease,PA220,KCNMA1,Gene,VariantAnnotation,associated,,PD,22920393,,,,,,
PA447216,Schizophrenia,Disease,PA228,LEP,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,18681781,,,,,
PA447216,Schizophrenia,Disease,PA245,MTHFR,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,17976958,,,,,
PA447216,Schizophrenia,Disease,PA24684,AKT1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,18855532,,,,,
PA447216,Schizophrenia,Disease,PA25018,ARVCF,Gene,VariantAnnotation,associated,,PD,19451915,,,,,,
PA447216,Schizophrenia,Disease,PA25428,CELF4,Gene,VariantAnnotation,associated,,PD,18521091,,,,,,
PA447216,Schizophrenia,Disease,PA26287,CDH13,Gene,VariantAnnotation,associated,,PD,22920393,,,,,,
PA447216,Schizophrenia,Disease,PA26485,CHRM4,Gene,VariantAnnotation,associated,,,23490763,,,,,,
PA447216,Schizophrenia,Disease,PA26491,CHRNA5,Gene,VariantAnnotation,associated,,,21418140,,,,,,
PA447216,Schizophrenia,Disease,PA26551,CLCN6,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,17976958,,,,,
PA447216,Schizophrenia,Disease,PA26681,CNR1,Gene,VariantAnnotation,associated,,PD,20107430;21266946,,,,,,
PA447216,Schizophrenia,Disease,PA26683,CNTF,Gene,VariantAnnotation,associated,,PD,18303965,,,,,,
PA447216,Schizophrenia,Disease,PA26688,CNTN4,Gene,VariantAnnotation,associated,,PD,22920393,,,,,,
PA447216,Schizophrenia,Disease,PA26947,CSMD1,Gene,VariantAnnotation,associated,,PD,22920393,,,,,,
PA447216,Schizophrenia,Disease,PA27681,EHF,Gene,VariantAnnotation,associated,,PD,21107309,,,,,,
PA447216,Schizophrenia,Disease,PA28502,GABRG3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21808285,,,,,
PA447216,Schizophrenia,Disease,PA28682,GIPR,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21747410,,,,,
PA447216,Schizophrenia,Disease,PA28992,GRM3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,19451915,,,,,
PA447216,Schizophrenia,Disease,PA29458,HRH3,Gene,VariantAnnotation,associated,,PD,21652606,,,,,,
PA447216,Schizophrenia,Disease,PA29537,HSPG2,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21808285,,,,,
PA447216,Schizophrenia,Disease,PA29555,HTR3A,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,20168265;22700043,,,,,
PA447216,Schizophrenia,Disease,PA30451,LRP1B,Gene,VariantAnnotation,associated,,PD,22920393,,,,,,
PA447216,Schizophrenia,Disease,PA30498,LYN,Gene,VariantAnnotation,associated,,PD,22920393,,,,,,
PA447216,Schizophrenia,Disease,PA30676,MC4R,Gene,ClinicalAnnotation,VariantAnnotation,associated,,,22310352,,,,,
PA447216,Schizophrenia,Disease,PA30701,MCPH1,Gene,VariantAnnotation,associated,,PD,22920393,,,,,,
PA447216,Schizophrenia,Disease,PA311,SLC6A3,Gene,VariantAnnotation,associated,,PD,20580759,,,,,,
PA447216,Schizophrenia,Disease,PA31778,NRG3,Gene,VariantAnnotation,associated,,PD,18521091,,,,,,
PA447216,Schizophrenia,Disease,PA31891,BDNF,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,16633140;23433505,,,,,
PA447216,Schizophrenia,Disease,PA325,SLC18A2,Gene,VariantAnnotation,associated,,PD,24018103,,,,,,
PA447216,Schizophrenia,Disease,PA32857,OXT,Gene,VariantAnnotation,associated,,PD,20196918,,,,,,
PA447216,Schizophrenia,Disease,PA33379,PLAGL1,Gene,VariantAnnotation,associated,,PD,22920393,,,,,,
PA447216,Schizophrenia,Disease,PA335,SREBF1,Gene,VariantAnnotation,associated,,,24329191,,,,,,
PA447216,Schizophrenia,Disease,PA33765,PRKCE,Gene,VariantAnnotation,associated,,PD,22920393,,,,,,
PA447216,Schizophrenia,Disease,PA34022,PTPRN2,Gene,VariantAnnotation,associated,,PD,22920393,,,,,,
PA447216,Schizophrenia,Disease,PA34372,RGS2,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,18347610,,,,,
PA447216,Schizophrenia,Disease,PA35056,HLA-B,Gene,VariantAnnotation,associated,,PD,2222133;9587740,,,,,,
PA447216,Schizophrenia,Disease,PA35826,SLC1A1,Gene,VariantAnnotation,associated,,PD,19884611,,,,,,
PA447216,Schizophrenia,Disease,PA36568,TMEFF2,Gene,VariantAnnotation,associated,,PD,22920393,,,,,,
PA165817016,Kidney Transplantation,Disease,PA18,NAT2,Gene,VariantAnnotation,associated,PK,,22106207,,,,,,
PA166120929,severe cutaneous adverse reactions,Disease,PA18,NAT2,Gene,VariantAnnotation,associated,,PD,11191886,,,,,,
PA443450,Asthma,Disease,PA18,NAT2,Gene,VariantAnnotation,associated,,PD,20602614,,,,,,
PA443512,Urinary Bladder Neoplasms,Disease,PA18,NAT2,Gene,Vip,associated,,,17510073;20739907,,,,,,
PA443937,Drug Toxicity,Disease,PA18,NAT2,Gene,ClinicalAnnotation,Vip,associated,PK,PD,10751073;11186133;11191886;11915035;12043950;12580987;12668988;15752;16246623;16677176;16770646;17335581;17950035;18023090;18398952;18421452;18713495;19761367;20392357;21047300;21261721;21753138;21856096;22012226;22020825;22162992;22283902;22506592;22788240;22947533;23190413;23277397;24888881;2860675;4029245;9923584,,,,,
PA444552,Hypertension,Disease,PA18,NAT2,Gene,ClinicalAnnotation,associated,,PD,24444407,,,,,,
PA444819,Lupus erythematosus,Disease,PA18,NAT2,Gene,Vip,associated,,,2860675;344023,,,,,,
PA444822,Lupus Erythematosus, Systemic,Disease,PA18,NAT2,Gene,VariantAnnotation,associated,PK,,16531626,,,,,
PA445355,Pneumonia,Disease,PA18,NAT2,Gene,VariantAnnotation,associated,,PD,9923584,,,,,,
PA445425,Prostatic Neoplasms,Disease,PA18,NAT2,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,20038957,,,,,
PA445254,Parkinson Disease,Disease,PA117,COMT,Gene,Literature,VariantAnnotation,associated,,PD,21280081;24819480,,,,,
PA445254,Parkinson Disease,Disease,PA329,SLC22A1,Gene,VariantAnnotation,associated,,PD,20680652,,,,,,
PA162316739,Maculopapular Exanthema,Disease,PA126,CYP2C9,Gene,VariantAnnotation,associated,,PD,20941486;25096692,,,,,,
PA165111675,Drug Resistance,Disease,PA126,CYP2C9,Gene,VariantAnnotation,associated,,PD,21985811,,,,,,
PA166122646,hemopoietic stem cell transplant,Disease,PA126,CYP2C9,Gene,VariantAnnotation,associated,PK,,24165757,,,,,,
PA443635,Cardiovascular Diseases,Disease,PA126,CYP2C9,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,10509530;11926893;12496751;12621390;14656880;15001971;15094935;15590403;15841315;15883587;15947090;16160068;16493479;16611750;16890578;17049586;17387222;17391071;17456829;17510308;17653141;17851566;17989110;18322281;18574025;18756910;18836275;19031075;19077919;19135231;19177029;19297219;19582440;19745563;19802360;19874474;19934793;20128861;20375999;20421126;20653676;21174619;21185752;21320153;21590310;21692828;21782804;22010099;22040439;22075505;22130800;22274142;22349464;22378156;22528326;22549502;22594507;22676192;22854539;22855348;22892446;22990331;23061746;23104259;23183958;23208322;23279643;23949431;23990957;24019055;24029542;24085937;24330000;24474498;25001883;25042728;25084205,,,,,
PA443886,Diabetes Mellitus,Disease,PA126,CYP2C9,Gene,VariantAnnotation,associated,,,24442125,,,,,,
PA443937,Drug Toxicity,Disease,PA126,CYP2C9,Gene,VariantAnnotation,associated,PK,PD,19617466;21068649;22641027,,,,,,
PA444059,Epidermal Necrolysis, Toxic,Disease,PA126,CYP2C9,Gene,VariantAnnotation,associated,,PD,25096692,,,,,
PA444368,Heart Diseases,Disease,PA126,CYP2C9,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,10509530;11926893;12496751;12621390;14656880;15001971;15094935;15590403;15841315;15883587;15947090;16160068;16493479;16611750;16890578;17049586;17387222;17391071;17456829;17510308;17653141;17851566;17989110;18322281;18574025;18756910;18836275;19031075;19077919;19135231;19177029;19297219;19582440;19745563;19802360;19874474;20128861;20375999;20421126;20653676;21174619;21185752;21320153;21590310;21692828;21782804;22010099;22040439;22075505;22130800;22274142;22349464;22378156;22528326;22549502;22594507;22676192;22854539;22855348;22892446;22990331;23061746;23104259;23183958;23208322;23279643;23949431;23990957;24019055;24029542;24085937;24330000;24474498;25001883;25042728;25084205,,,,,
PA444379,Heart Valve Diseases,Disease,PA126,CYP2C9,Gene,VariantAnnotation,associated,,PD,24728385,,,,,,
PA444570,Hypoglycemia,Disease,PA126,CYP2C9,Gene,VariantAnnotation,associated,,,24442125,,,,,,
PA444584,Hypotension,Disease,PA126,CYP2C9,Gene,VariantAnnotation,associated,,PD,23559402,,,,,,
PA444682,Kidney Diseases,Disease,PA126,CYP2C9,Gene,VariantAnnotation,associated,,PD,19669737,,,,,,
PA445465,Pulmonary Embolism,Disease,PA126,CYP2C9,Gene,ClinicalAnnotation,associated,PK,PD,15094935;15970795;17653141;19387626;19663669;19802360;20072124;21228733;21635147;22378156;22676192;23376925,,,,,,
PA445738,Stevens-Johnson Syndrome,Disease,PA126,CYP2C9,Gene,VariantAnnotation,associated,,PD,25096692,,,,,,
PA445848,Thromboembolism,Disease,PA126,CYP2C9,Gene,VariantAnnotation,associated,PK,PD,22528326,,,,,,
PA446969,Venous Thrombosis,Disease,PA126,CYP2C9,Gene,ClinicalAnnotation,associated,PK,PD,15094935;15970795;17653141;19387626;19663669;19802360;20072124;21228733;21635147;22378156;22676192;23376925,,,,,,
PA447054,Stroke,Disease,PA126,CYP2C9,Gene,ClinicalAnnotation,associated,PK,PD,15094935;15970795;17653141;19387626;19663669;19802360;20072124;21228733;21635147;22378156;22676192;23376925,,,,,,
PA447230,HIV,Disease,PA126,CYP2C9,Gene,VariantAnnotation,associated,,PD,11186133,,,,,,
PA444845,Lymphoma, Non-Hodgkin,Disease,PA116,ABCC2,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,16330681,,,,
PA444845,Lymphoma, Non-Hodgkin,Disease,PA244,ABCC1,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,16330681,,,,
PA444845,Lymphoma, Non-Hodgkin,Disease,PA26551,CLCN6,Gene,VariantAnnotation,associated,,PD,17488658,,,,,
PA444845,Lymphoma, Non-Hodgkin,Disease,PA27075,CYBA,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,16330681,,,,
PA444845,Lymphoma, Non-Hodgkin,Disease,PA31465,NCF4,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,16330681,,,,
PA444845,Lymphoma, Non-Hodgkin,Disease,PA34163,RAC2,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,16330681,,,,
PA443756,Colonic Neoplasms,Disease,PA116,ABCC2,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23314736,,,,,
PA443756,Colonic Neoplasms,Disease,PA155,ERCC1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23314736,,,,,
PA443756,Colonic Neoplasms,Disease,PA189,HMGCR,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,20403997,,,,,
PA443756,Colonic Neoplasms,Disease,PA245,MTHFR,Gene,VariantAnnotation,associated,,PD,23314736,,,,,,
PA443756,Colonic Neoplasms,Disease,PA25411,BRCA1,Gene,Vip,associated,,,12237282,,,,,,
PA443756,Colonic Neoplasms,Disease,PA369,XRCC1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21057378;23314736,,,,,
PA443756,Colonic Neoplasms,Disease,PA46,ALOX5,Gene,Vip,associated,,,15308583,,,,,,
PA443756,Colonic Neoplasms,Disease,PA75,CCND1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23567490,,,,,
PA444065,Epilepsy,Disease,PA27092,CYP1A1,Gene,VariantAnnotation,associated,PK,PD,21121773,,,,,,
PA445629,Seizures,Disease,PA27092,CYP1A1,Gene,VariantAnnotation,associated,PK,PD,21121773,,,,,,
PA446411,Endometrial Neoplasms,Disease,PA27092,CYP1A1,Gene,VariantAnnotation,associated,,,16985250,,,,,,
PA447215,Psychotic Disorders,Disease,PA27092,CYP1A1,Gene,VariantAnnotation,associated,PK,,23492908,,,,,,
PA444987,Multiple Sclerosis,Disease,PA26170,CCR5,Gene,VariantAnnotation,associated,,PD,22111603,,,,,,
PA444987,Multiple Sclerosis,Disease,PA29670,IFNAR1,Gene,VariantAnnotation,associated,,PD,22111603,,,,,,
PA444987,Multiple Sclerosis,Disease,PA350,TGFB1,Gene,VariantAnnotation,associated,,PD,22111603,,,,,,
PA444987,Multiple Sclerosis,Disease,PA35066,HLA-DQA1,Gene,VariantAnnotation,associated,,PD,21502966,,,,,,
PA444987,Multiple Sclerosis,Disease,PA35071,HLA-DRA,Gene,VariantAnnotation,associated,,,20362271,,,,,,
PA444987,Multiple Sclerosis,Disease,PA35072,HLA-DRB1,Gene,VariantAnnotation,associated,,PD,22111603,,,,,,
PA166119041,drug-induced liver injury,Disease,PA143,DHFR,Gene,VariantAnnotation,associated,,PD,19648163,,,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA143,DHFR,Gene,VariantAnnotation,associated,,PD,23709418,,,,,
PA444153,Fatigue,Disease,PA143,DHFR,Gene,VariantAnnotation,associated,,PD,23709418,,,,,,
PA445846,Thrombocytopenia,Disease,PA143,DHFR,Gene,VariantAnnotation,associated,,PD,21747412,,,,,,
PA446155,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Disease,PA143,DHFR,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,19648163;19861437;21747412,,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA121,CYP2A6,Gene,VariantAnnotation,associated,PK,,18212800,,,,,
PA444065,Epilepsy,Disease,PA121,CYP2A6,Gene,VariantAnnotation,associated,PK,,20089352,,,,,,
PA134850491,Transplantation,Disease,PA123,CYP2B6,Gene,ClinicalAnnotation,associated,PK,PD,19005482,,,,,,
PA134850491,Transplantation,Disease,PA134865839,SLCO1B1,Gene,VariantAnnotation,associated,PK,,16722833,,,,,,
PA134850491,Transplantation,Disease,PA245,MTHFR,Gene,ClinicalAnnotation,associated,,PD,11418485;15051775;16501586;17488658,,,,,,
PA134850491,Transplantation,Disease,PA267,ABCB1,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,12175731;12966368;14747421;17190370;17206635;18334915;21806386,,,,,
PA134850491,Transplantation,Disease,PA27114,CYP3A,Gene,VariantAnnotation,associated,PK,PD,16815317,,,,,,
PA134850491,Transplantation,Disease,PA29016,GSTA1,Gene,VariantAnnotation,associated,PK,,24192117,,,,,,
PA134850491,Transplantation,Disease,PA29862,IMPDH1,Gene,VariantAnnotation,associated,,PD,17851563,,,,,,
PA134850491,Transplantation,Disease,PA356,TPMT,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,15349717;24121523,,,,,
PA443635,Cardiovascular Diseases,Disease,PA189,HMGCR,Gene,ClinicalAnnotation,associated,,PD,18559695,,,,,,
PA443635,Cardiovascular Diseases,Disease,PA198,IL6,Gene,ClinicalAnnotation,associated,,PD,16607077,,,,,,
PA443635,Cardiovascular Diseases,Disease,PA217,KCNJ11,Gene,Vip,associated,,,14871556;16455067;16782803,,,,,,
PA443635,Cardiovascular Diseases,Disease,PA245,MTHFR,Gene,Vip,associated,,,,,,,,,
PA443635,Cardiovascular Diseases,Disease,PA256,NPPA,Gene,ClinicalAnnotation,associated,,PD,18212314,,,,,,
PA443635,Cardiovascular Diseases,Disease,PA27121,CYP4F2,Gene,VariantAnnotation,associated,,PD,23990957,,,,,,
PA443635,Cardiovascular Diseases,Disease,PA28469,G6PD,Gene,Vip,associated,,,20711518;9427729,,,,,,
PA443635,Cardiovascular Diseases,Disease,PA29808,IL1B,Gene,VariantAnnotation,associated,,PD,19448967,,,,,,
PA443635,Cardiovascular Diseases,Disease,PA38,ADRB1,Gene,Vip,associated,,,11704005;11787477;12090746;12709726;12844134;12921807;14502278;14534524;14553962;15735607;15861037;15864115;15864129;16109321;16153393;16189366;16210433;16402084,,,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA130,CYP3A4,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,16890579,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA134931098,PDZRN3,Gene,VariantAnnotation,associated,,PD,22664479,,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA142672156,CD3EAP,Gene,VariantAnnotation,associated,,PD,19362955,,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA162388608,FKBP15,Gene,VariantAnnotation,associated,,PD,22516052,,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA245,MTHFR,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,19307503;21605004,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA25252,BAIAP3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,19859084,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA26551,CLCN6,Gene,VariantAnnotation,associated,,PD,19307503,,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA27114,CYP3A,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,16890579,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA27491,DSCAM,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21079520,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA27699,EIF3A,Gene,VariantAnnotation,associated,,PD,23127338,,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA27720,EIF4E2,Gene,VariantAnnotation,associated,,PD,21079520,,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA27829,EPHX1,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,20157331,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA27903,ETS2,Gene,VariantAnnotation,associated,,PD,21079520,,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA28953,GPX5,Gene,VariantAnnotation,associated,,PD,21636554,,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA29504,HSPA5,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21940774,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA30592,MAP3K1,Gene,VariantAnnotation,associated,,PD,21636554,,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA33308,PIK3CA,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,20157331;20447721,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA33384,PLCB1,Gene,VariantAnnotation,associated,,PD,22664479,,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA34183,RAF1,Gene,VariantAnnotation,associated,,PD,21636554,,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA34195,PPP1R13L,Gene,VariantAnnotation,associated,,PD,19362955,,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA34809,RPS20P2,Gene,ClinicalAnnotation,associated,,PD,19859084,,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA35647,SEMA3C,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,22664479,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA38382,TIGD1,Gene,VariantAnnotation,associated,,PD,21079520,,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA386,SLC28A2,Gene,VariantAnnotation,associated,,PD,18538445,,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA7360,EGFR,Gene,ClinicalAnnotation,VariantAnnotation,Vip,associated,,PD,15118073;15897572;16043828;16115929;16203769;16204011;16258541;16788380;16865253;16912157;16956694;17020982;17047654;17085664;17106442;17192902;17285735;17317677;17375033;17387341;17429313;17473659;17597605;18006781;18093943;18349398;18596266;18981003;18992959;19201048;19381876;19473722;19589612;19692680;19692684;20022809;20038723;20129249;20573926;21233402;21248300;21430269;21783417;21900837;21921847;21969500;22158333;22215752;22237259;22285168;22370314;22581822;22740981;22760226;22982650,,,
PA447199,Bipolar Disorder,Disease,PA134944477,GADL1,Gene,VariantAnnotation,associated,,PD,24369049,,,,,,
PA447199,Bipolar Disorder,Disease,PA134968746,NPAS3,Gene,Literature,associated,,,24718920,,,,,,
PA447199,Bipolar Disorder,Disease,PA24433,ASIC2,Gene,VariantAnnotation,associated,,PD,21961650,,,,,,
PA447199,Bipolar Disorder,Disease,PA25321,BCR,Gene,VariantAnnotation,associated,,PD,21047205,,,,,,
PA447199,Bipolar Disorder,Disease,PA26016,CACNG2,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,18408563;21047205,,,,,
PA447199,Bipolar Disorder,Disease,PA26904,CRY1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21781277,,,,,
PA447199,Bipolar Disorder,Disease,PA27510,DTNA,Gene,Literature,associated,,,24718920,,,,,,
